Date,close,high,low,open,volume,sma_10,sma_20,rsi,macd,macd_signal,bb_upper,bb_lower,log_return,target
2025-09-17,101042.3203125,102311.4509057971,99577.93885869565,100261.31687047101,17531600,100027.01640625,99739.022265625,42.71841416646466,-505.45445690063934,-653.7073246969045,103870.87096297917,95607.17356827082,0.01557968180966685,97332.5546875
2025-09-18,102994.828125,105240.2130035545,101530.44668246445,101530.44668246445,20018000,100251.5546875,100119.761328125,54.237265146459634,-233.48138513992308,-569.6621367855082,103952.94567258125,96286.57698366874,0.019139332515432768,97332.5546875
2025-09-19,100554.1953125,103775.83457979369,100554.1953125,103482.958282767,8198400,100056.303125,100183.217578125,44.75524318988302,-212.43066854518838,-498.21584313744427,104000.2066207636,96366.2285354864,-0.0239819355971045,95672.921875
2025-09-22,97332.5546875,100261.31761691323,97234.92925651955,100066.06675495235,16280200,99841.52734375,100227.14921875,36.36363636363636,-450.51405248326773,-488.675485006609,103880.11364187382,96574.18479562618,-0.03256332521099204,97137.3046875
2025-09-23,97332.5546875,100261.31761691323,97234.92925651955,100066.06675495235,16280200,99626.7515625,100271.080859375,39.26380729535392,-631.9125549705495,-517.3228989993971,103749.96577587366,96792.19594287634,0.0,95672.921875
2025-09-24,95672.921875,97625.43048469388,95184.79472257652,97625.43048469388,18291200,99226.4875,100173.45546875,35.55555950741811,-899.2249672614998,-593.7033126518177,104051.61354565906,96295.29739184096,-0.017198203375277103,93232.2890625
2025-09-25,97137.3046875,97137.3046875,95087.17061871859,95770.54864164573,7421100,99060.52421875,99904.98515625,34.463256656789355,-981.5933284038474,-671.2813158022236,103845.94755915453,95964.02275334546,0.015190179445665619,93232.2890625
2025-09-26,95672.921875,97137.3033322704,95575.2964445153,97137.3033322704,8627700,98670.02265625,99587.70234375,37.8881972141258,-1151.757558462341,-767.3765643342471,103822.96394275567,95352.44074474434,-0.015190179445665588,90791.6484375
2025-09-29,93232.2890625,95477.67403468586,93232.2890625,95477.67403468586,10430900,98045.2203125,99148.387890625,32.795701006554765,-1466.6460250783857,-907.2304564830747,104086.4254508452,94210.3503304048,-0.025841199546592822,91182.1484375
2025-09-30,93232.2890625,95477.67403468586,93232.2890625,95477.67403468586,10430900,97420.41796875,98709.0734375,32.065222355066155,-1696.6395983521652,-1065.112284856893,104113.30785102083,93304.83902397918,0.0,89913.0234375
2025-10-01,90791.6484375,93525.16043346774,90596.39758064516,93232.28414818548,12018800,96395.35078125,98211.18359375,29.499990196906154,-2052.1940478019824,-1262.528637445911,104573.77038802086,91848.59679947914,-0.026526807043865095,93232.2890625
2025-10-02,91182.1484375,92256.02813001873,89229.63990564775,90986.89758431478,7405100,95214.0828125,97732.81875,28.06122094848702,-2276.2245247464016,-1465.2678149060093,104701.61884447678,90764.01865552324,0.004291833287186099,93232.2890625
2025-10-03,89913.0234375,91182.15406148208,89815.398004886,90694.02689841205,7933800,94149.965625,97103.134375,26.44231120673105,-2527.0478383097216,-1677.6238195867518,104517.33034537506,89688.93840462493,-0.014016340294994448,93232.2890625
2025-10-06,93232.2890625,93622.7907967932,91279.78039103403,92060.78385962041,6580000,93739.9390625,96790.733203125,36.77686674636125,-2429.978842231867,-1828.0948241157748,104308.98484360347,89272.48156264653,0.036251314051673506,92256.03125
2025-10-07,93232.2890625,93622.7907967932,91279.78039103403,92060.78385962041,6580000,93329.9125,96478.33203125,32.300889342758836,-2326.2355679004395,-1927.722972872708,104045.1057966479,88911.5582658521,0.0,91963.15625
2025-10-08,93232.2890625,94013.29253108638,92939.4127617801,93720.41623036649,5997500,93085.84921875,96156.168359375,25.728161940061085,-2218.4454177216685,-1985.8674618425002,103698.40080055219,88613.93591819782,0.0,91767.90625
2025-10-09,92256.03125,94599.04156746031,92256.03125,93232.2855489418,5132100,92597.721875,95829.123046875,27.748688905862252,-2186.591132194473,-2026.012195912895,103455.99063212326,88202.25546162674,-0.010526450673054192,91767.90625
