Date,close,high,low,open,volume,sma_10,sma_20,rsi,macd,macd_signal,bb_upper,bb_lower,log_return,target
2024-10-24,60623.69140625,61155.478172971496,59648.74900059393,59648.74900059393,4365000,59781.69609375,60508.4712890625,49.18031484002231,-616.2916333006506,-677.6920877261832,62803.96382856435,58212.97874956065,0.016212571222969045,59382.85546875
2024-10-25,60269.1640625,60800.95080422794,60180.53293887868,60800.95080422794,2170200,59808.284765625,60375.524609375,58.82349382805667,-557.042835559434,-653.5622372928334,62369.10843829446,58381.940780455545,-0.005865166451594392,58762.4375
2024-10-28,59560.1171875,60269.16620163691,59116.961553664434,60003.272821335566,2923300,59808.284765625,60247.009375,39.583289336801634,-560.836914701671,-635.017172774601,62089.958375370144,58404.06037462986,-0.011834422153945978,58585.17578125
2024-10-29,59382.85546875,59648.7488514459,59205.5932136194,59648.7488514459,2030600,59826.011328125,60109.6310546875,41.304372820296635,-571.5587159276329,-622.3254814052074,61761.12180747188,58458.14030190313,-0.002980619132436968,58319.28125
2024-10-30,58762.4375,59648.748774509804,58762.4375,59382.85539215687,3431700,59719.65390625,59941.2318359375,36.538433829805086,-622.9375295983627,-622.4478910438385,61400.822413199254,58481.64125867574,-0.010502723488968264,58142.01953125
2024-10-31,58585.17578125,59028.33142256051,57876.12675515318,59028.33142256051,5170700,59586.707421875,59755.106640625,35.185164025275085,-670.2331186754527,-632.0049365701614,60847.22027704282,58662.99300420719,-0.0030211411825102424,58053.38671875
2024-11-01,58319.28125,58762.436882598784,58142.01899696049,58585.174629559275,2178000,59444.897265625,59635.4544921875,36.53846479830624,-720.8610428819957,-649.7761578325283,60807.441491712496,58463.4674926625,-0.004548928184767774,58319.28125
2024-11-04,58142.01953125,59028.330804592224,58142.01953125,58407.912913252665,2118800,59294.22421875,59568.98125,38.000031732655906,-766.4523907745097,-673.1114044209246,60917.62323348566,58220.33926651433,-0.003044133191841202,58407.9140625
2024-11-05,58053.38671875,58496.54234255725,58053.38671875,58230.6489682729,1060900,59134.687890625,59449.32890625,27.272672636576715,-800.5080313937142,-698.5907298154825,60891.56676520034,58007.091047299655,-0.0015255823367000124,58230.6484375
2024-11-06,58319.28125,58496.54350303952,57876.125617401216,58496.54350303952,2594600,59001.741015625,59360.6978515625,30.43479094009888,-796.8562427034267,-718.2438323930713,60853.64516647289,57867.750536652115,0.004569715528541333,57787.49609375
2024-11-07,58407.9140625,58673.80744973444,58142.02067526555,58496.545191578145,1152300,58780.16328125,59280.9296875,33.33333333333333,-777.8437480862194,-730.163815531701,60799.57623514338,57762.28313985662,0.0015186320428035147,57521.6015625
2024-11-08,58230.6484375,58673.80405726788,58142.01731354642,58496.54180936073,1592400,58576.31171875,59192.2982421875,32.60868315509302,-768.2244503310067,-737.7759424915621,60740.06803023919,57644.528454135805,-0.0030395738369952854,57610.234375
2024-11-11,57787.49609375,58319.282867618866,57344.34044885928,58230.65173864072,2737600,58399.049609375,59103.6671875,29.41177995608247,-787.2844530118891,-747.6776445956275,60761.8289964699,57445.505378530106,-0.007639399867181929,57610.234375
2024-11-12,57521.6015625,58230.65058021957,57432.97043528505,57787.49494414484,1729600,58212.92421875,59019.4677734375,27.777786846310676,-814.4565607047552,-761.0334278174531,60820.68843351223,57218.24711336277,-0.00461186511622945,56458.02734375
2024-11-13,57610.234375,58142.02115384616,57344.34098557693,57698.86550480769,2770700,58097.70390625,58908.67890625,11.363729700113097,-819.3932690315996,-772.7053960602824,60772.50759379942,57044.85021870059,0.001539675438816557,56014.875
